epoch,phase,task,metric,mean
8,validation,regression,loss/regression/huber_weighted,0.0
8,validation,regression,loss/regression/log_rmse_weighted,0.0
8,validation,regression,loss/regression/relative_mae_weighted,0.0
8,validation,regression,loss/regression/bias_weighted,0.0
8,validation,regression,loss/regression/median_ae_weighted,0.0
8,validation,regression,loss/regression/quantile_weighted,0.0
8,validation,regression,loss/regression/r2_weighted,0.0
9,train,classification,loss/total,1.8865670329433377
9,train,classification,loss/primary,0.6346048222760022
9,train,classification,loss/routing_weighted,0.6807792708698639
9,train,classification,loss/classification_separation_weighted,0.5711829379874435
9,train,classification,loss/classification/accuracy_surrogate_weighted,0.16423635184764862
9,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.17242209705929298
9,train,classification,loss/classification/macro_f1_surrogate_weighted,0.182781894917542
9,train,classification,loss/classification/nll_surrogate_weighted,0.02676315095517679
9,train,classification,loss/classification/brier_surrogate_weighted,0.0884013258625811
9,train,regression,loss/total,1.9341055649082834
9,train,regression,loss/primary,1.0095792503618612
9,train,regression,loss/confidence_weighted,0.17142412466246906
9,train,regression,loss/routing_weighted,0.6878902723149556
9,train,regression,loss/regression_gate_aux_weighted,0.06521191690268556
9,train,regression,loss/regression/mae_weighted,1.0095792503618612
9,train,regression,loss/regression/rmse_weighted,0.0
9,train,regression,loss/regression/huber_weighted,0.0
9,train,regression,loss/regression/log_rmse_weighted,0.0
9,train,regression,loss/regression/relative_mae_weighted,0.0
9,train,regression,loss/regression/bias_weighted,0.0
9,train,regression,loss/regression/median_ae_weighted,0.0
9,train,regression,loss/regression/quantile_weighted,0.0
9,train,regression,loss/regression/r2_weighted,0.0
9,validation,classification,loss/total,1.863128131086176
9,validation,classification,loss/primary,0.6378798701546409
9,validation,classification,loss/routing_weighted,0.675399124622345
9,validation,classification,loss/classification_separation_weighted,0.5498491498557004
9,validation,classification,loss/classification/accuracy_surrogate_weighted,0.16801086542281238
9,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.16933820938522165
9,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.1749865080822598
9,validation,classification,loss/classification/nll_surrogate_weighted,0.029820644042708656
9,validation,classification,loss/classification/brier_surrogate_weighted,0.09572364305230704
9,validation,regression,loss/total,1.8221499919891357
9,validation,regression,loss/primary,0.8980631029064005
9,validation,regression,loss/confidence_weighted,0.1712480973113667
9,validation,regression,loss/routing_weighted,0.6868279901417819
9,validation,regression,loss/regression_gate_aux_weighted,0.06601082330400293
9,validation,regression,loss/regression/mae_weighted,0.8980631029064005
9,validation,regression,loss/regression/rmse_weighted,0.0
9,validation,regression,loss/regression/huber_weighted,0.0
9,validation,regression,loss/regression/log_rmse_weighted,0.0
9,validation,regression,loss/regression/relative_mae_weighted,0.0
9,validation,regression,loss/regression/bias_weighted,0.0
9,validation,regression,loss/regression/median_ae_weighted,0.0
9,validation,regression,loss/regression/quantile_weighted,0.0
9,validation,regression,loss/regression/r2_weighted,0.0
10,train,classification,loss/total,1.8791581011480756
10,train,classification,loss/primary,0.6290524161110321
10,train,classification,loss/routing_weighted,0.6816530716088083
10,train,classification,loss/classification_separation_weighted,0.5684526091079332
10,train,classification,loss/classification/accuracy_surrogate_weighted,0.16137442196486518
10,train,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.17043042164813313
10,train,classification,loss/classification/macro_f1_surrogate_weighted,0.18515206024878555
10,train,classification,loss/classification/nll_surrogate_weighted,0.025609896224017978
10,train,classification,loss/classification/brier_surrogate_weighted,0.08648560991180905
10,train,regression,loss/total,2.028370662377431
10,train,regression,loss/primary,1.1047697222958772
10,train,regression,loss/confidence_weighted,0.17137146999056524
10,train,regression,loss/routing_weighted,0.6874459233039465
10,train,regression,loss/regression_gate_aux_weighted,0.06478354153342736
10,train,regression,loss/regression/mae_weighted,1.1047697222958772
10,train,regression,loss/regression/rmse_weighted,0.0
10,train,regression,loss/regression/huber_weighted,0.0
10,train,regression,loss/regression/log_rmse_weighted,0.0
10,train,regression,loss/regression/relative_mae_weighted,0.0
10,train,regression,loss/regression/bias_weighted,0.0
10,train,regression,loss/regression/median_ae_weighted,0.0
10,train,regression,loss/regression/quantile_weighted,0.0
10,train,regression,loss/regression/r2_weighted,0.0
10,validation,classification,loss/total,1.8430395451459018
10,validation,classification,loss/primary,0.626838819547133
10,validation,classification,loss/routing_weighted,0.6772364215417341
10,validation,classification,loss/classification_separation_weighted,0.5389643013477325
10,validation,classification,loss/classification/accuracy_surrogate_weighted,0.16494655473665756
10,validation,classification,loss/classification/balanced_accuracy_surrogate_weighted,0.16627892242236572
10,validation,classification,loss/classification/macro_f1_surrogate_weighted,0.17190688442100177
10,validation,classification,loss/classification/nll_surrogate_weighted,0.02951413189822977
10,validation,classification,loss/classification/brier_surrogate_weighted,0.09419233809140595
10,validation,regression,loss/total,1.8268533619967373
10,validation,regression,loss/primary,0.9041157527403398
10,validation,regression,loss/confidence_weighted,0.1708340807394548
10,validation,regression,loss/routing_weighted,0.6858499646186829
10,validation,regression,loss/regression_gate_aux_weighted,0.066053567962213
10,validation,regression,loss/regression/mae_weighted,0.9041157527403398
10,validation,regression,loss/regression/rmse_weighted,0.0
10,validation,regression,loss/regression/huber_weighted,0.0
10,validation,regression,loss/regression/log_rmse_weighted,0.0
10,validation,regression,loss/regression/relative_mae_weighted,0.0
10,validation,regression,loss/regression/bias_weighted,0.0
10,validation,regression,loss/regression/median_ae_weighted,0.0
10,validation,regression,loss/regression/quantile_weighted,0.0
10,validation,regression,loss/regression/r2_weighted,0.0
11,train,classification,loss/total,1.873849137833244
