task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,structured_max_order,structured_smoothing,structured_weight,structured_tau,structured_context_coverage,structured_mean_context_support,structured_mean_selected_order,structured_mean_effective_weight,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,structured_fmv3,main,sepsis,0,natural,1,7,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.873015873015873,0.873015873015873,1.3262786596119929,0.4365079365079365,0.2751322751322751,0.23827983640987532,0.17480315611069824,0.22511277114588513,0.17166906111237784,0.46153846153846156,0.8871252204585538,0.5384615384615384,1.0,0.4425196961897685,4.947950449555889,0.8961661205255375,0.18213062945687103,0.6266259813731618,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,1,7,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,738.4278214088299,168.67602555184152,0.9965388697739475,-0.12064438999000981,-0.12064438999000959,-0.2362763041614766,0.003527336860670194,0.18721644666001094
classification,structured_fmv3,main,sepsis,0,natural,2,17,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9664902998236331,1.943562610229277,1.63668430335097,0.5623078861174099,0.36155202821869487,0.27068045398432744,0.20990382514968806,0.256445041075122,0.24383433415127126,0.38461538461538464,0.9576719576719577,0.6153846153846154,1.0,0.43985573772453207,2.902567795520893,0.7956977376084456,0.06723028583811214,0.46010501205140375,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,2,17,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,697.244728433305,129.96883563886058,0.9409605833961067,-0.05814457515718363,-0.05814457515718363,-0.2031357404042402,0.544973544973545,217.40476611863144
classification,structured_fmv3,main,sepsis,0,natural,4,31,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9664902998236331,2.4250440917107583,2.005291005291005,0.5689527991115293,0.42857142857142855,0.34041211389090276,0.2854464567151446,0.3267418148648592,0.2964199692948554,0.38461538461538464,0.9576719576719577,0.6059654631083202,0.9846938775510203,0.5659247871135333,2.761115475600107,0.7555151514194896,0.09207859399308468,0.48751127102624986,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,4,31,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,698.4751085991942,129.0356203149122,0.942621032290852,-0.060011810641117824,-0.0600118106411176,-0.20443532691555855,0.5238095238095238,201.3531722528544
classification,structured_fmv3,main,sepsis,0,natural,8,67,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9664902998236331,3.7724867724867726,2.3580246913580245,0.5905357418445413,0.5343915343915344,0.3455577394636755,0.2910208844189818,0.3855565730565731,0.3525725095049645,0.3076923076923077,0.9682539682539683,0.6300358323441948,0.9100517578305036,0.5356843031763723,2.3003930285757894,0.6572659436269577,0.09422252075203803,0.35871469422905694,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,8,67,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,686.0342542666386,177.0683758438281,0.9258315850948705,-0.041131463489703535,-0.041131463489703535,-0.1322756314844007,0.7354497354497355,748.3151542059127
classification,structured_fmv3,main,sepsis,0,natural,16,144,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9929453262786596,5.172839506172839,2.7142857142857144,0.6084517578352022,0.544973544973545,0.4526725395529282,0.40706191784900553,0.4921061870676618,0.41996558275200263,0.15384615384615385,0.9964726631393298,0.7187218917619614,0.8493985993550454,0.6181298656000048,1.5867912934095165,0.6283322523299385,0.12278931441996864,0.3014777332118222,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,16,144,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,663.7850086280392,147.76934981528348,0.8958053083767061,-0.007365817635737626,-0.007365817635737404,-0.11199363459950873,0.818342151675485,1133.5323765512821
classification,structured_fmv3,main,sepsis,0,natural,32,361,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,11.215167548500881,2.8271604938271606,0.6710691464051195,0.6014109347442681,0.44772513940505243,0.4017022343554734,0.4998370198630183,0.4667772800708076,0.23076923076923078,0.9982363315696648,0.7708652797919437,0.8351040531079391,0.5857146050735076,1.4640874331412197,0.5940072534349291,0.1858166149725857,0.2412580934030803,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,32,361,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,697.8681324430694,237.9931090799946,0.9418018928772661,-0.0590906584248847,-0.0590906584248847,-0.07778632956549392,0.8430335097001763,1525.1499280122673
classification,structured_fmv3,main,sepsis,0,natural,64,698,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,17.850088183421516,2.927689594356261,0.6934154407928872,0.6172839506172839,0.5722814425687083,0.536638229449434,0.5942123099337071,0.5799906438843063,0.15384615384615385,1.0,0.890408623246437,0.890408623246437,0.6450016985224878,1.3933127182912528,0.5843209498231902,0.1997178316303423,0.2223726577367557,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,64,698,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,699.7996726615822,224.69446770901027,0.9444085862472522,-0.062021980413520916,-0.062021980413520916,-0.08092064162791046,0.8783068783068783,1748.314918476869
classification,structured_fmv3,main,sepsis,0,natural,128,1493,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,36.49029982363316,2.9664902998236333,0.7159963512911991,0.6155202821869489,0.6012143779485905,0.5679822427776395,0.5875981597130608,0.5933993623923335,0.15384615384615385,1.0,0.8923477026690485,0.8923477026690485,0.6723881517373508,1.3226333265066985,0.5693938987117395,0.18355625028788125,0.20968812365611159,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,128,1493,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,752.7166400605684,294.35084480976,1.015822221208948,-0.1423292236290037,-0.1423292236290037,-0.09457317166586066,0.8783068783068783,2304.027619637552
classification,structured_fmv3,main,sepsis,0,natural,1000,12547,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,276.4479717813051,2.9929453262786594,0.7430719540853044,0.6102292768959435,0.6100756862815282,0.5775819934716556,0.5441921240805623,0.5530446257878163,0.15384615384615385,1.0,0.8971753492649879,0.8971753492649879,0.6810096720084652,1.2220187218942982,0.5478194355417576,0.12929398253077415,0.2105058396828196,,,,,,,,
regression,structured_fmv3,,sepsis,0,natural,1000,12547,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,764.5146993801312,321.3112243387004,1.0317441899633373,-0.16023405956003978,-0.16023405956003978,-0.09581815334297183,0.892416225749559,2745.162154065925
classification,structured_fmv3,main,sepsis,1,natural,1,3,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.42680776014109345,0.42680776014109345,0.7954144620811288,0.21340388007054673,0.3544973544973545,0.15520824182190188,0.08480892864039369,0.11793786877156776,0.122654339888602,0.7692307692307693,0.582010582010582,0.23076923076923078,1.0,0.6725690478949081,12.13786767905267,1.0916505165051331,0.4631112755407437,0.7465504104396593,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,1,3,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,740.9082034208544,171.4979043562531,0.999886247832042,-0.12440863898797438,-0.12440863898797438,-0.238058371825979,0.04409171075837742,0.5692066607963685
classification,structured_fmv3,main,sepsis,1,natural,2,12,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9012345679012346,1.5714285714285714,1.5873015873015872,0.5110859158478207,0.42504409171075835,0.24879819611533288,0.18619804579161062,0.27591708543522453,0.2499788103357491,0.46153846153846156,0.8871252204585538,0.5384615384615384,1.0,0.4620537927856182,4.531184844193854,0.7633876108825964,0.10409379876792367,0.4366640293938706,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,2,12,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,730.0411306836426,164.72018390546395,0.9852206839552218,-0.10791667627273505,-0.10791667627273482,-0.23002323241857336,0.08994708994708994,42.08976947362553
classification,structured_fmv3,main,sepsis,1,natural,4,106,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,4.982363315696649,2.4021164021164023,0.6099580036625758,0.49382716049382713,0.3750834796665057,0.3230071029720478,0.3808124578619049,0.3681829020383191,0.3076923076923077,0.9858906525573192,0.7295274866703438,0.9483857326714469,0.4959443083308136,2.077979591573324,0.6913054326368914,0.0904848567839695,0.33836940253628284,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,4,106,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,663.0652740836116,159.97482636157656,0.8948339968569522,-0.006273542323092851,-0.006273542323092851,-0.1112342698313149,0.7107583774250441,713.2683663747024
classification,structured_fmv3,main,sepsis,1,natural,8,168,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,6.72663139329806,2.6119929453262785,0.6393240516532812,0.5961199294532628,0.40628636655525696,0.3568102304348617,0.43413839468924265,0.41470299044292364,0.38461538461538464,0.9858906525573192,0.7246704289387217,0.9420715576203381,0.5479015822528819,1.8676497428830432,0.6222606463611237,0.16267494371206503,0.26219688436275984,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,8,168,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,664.2569124645022,168.20382442375922,0.8964421621113522,-0.008081982942101718,-0.008081982942101495,-0.1141983807123732,0.7389770723104057,720.2020556452238
classification,structured_fmv3,main,sepsis,1,natural,16,264,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,8.386243386243386,2.744268077601411,0.6621746236016313,0.6084656084656085,0.4421497190714999,0.3956621956607915,0.5344394850418677,0.45283758901961707,0.23076923076923078,0.9982363315696648,0.7568194874815083,0.8198877781049673,0.6027228383604889,1.558048563054271,0.6129157268068458,0.20216037640749665,0.24064966292858456,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,16,264,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,671.2316954675209,185.79738944812652,0.9058549200942324,-0.018666973400367715,-0.018666973400367493,-0.0963775923812793,0.7389770723104057,782.1769088176578
classification,structured_fmv3,main,sepsis,1,natural,32,446,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,11.920634920634921,2.834215167548501,0.6746872895636232,0.5802469135802469,0.4632963941275444,0.4185710936381731,0.5071461428767936,0.4742770784455915,0.23076923076923078,0.9982363315696648,0.7907808174794237,0.8566792189360424,0.5857793333095695,1.5075800479460844,0.6093166253679101,0.17098158219552648,0.23675276241210966,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,32,446,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,693.8400498961412,191.3554621310468,0.9363658289692005,-0.05297760583157962,-0.05297760583157962,-0.09462868764324095,0.8747795414462081,1578.79125848572
classification,structured_fmv3,main,sepsis,1,natural,64,831,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,20.095238095238095,2.9206349206349205,0.6929764480515933,0.6155202821869489,0.4982840591674743,0.4564743974314305,0.5399033662499169,0.5144252875521252,0.23076923076923078,0.9982363315696648,0.7080009025566517,0.767000977769706,0.70658116123134,1.4336160543250476,0.591855851298306,0.19456463058214823,0.2337649269382293,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,64,831,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,757.7689743952596,359.79676136298804,1.0226405552446396,-0.14999668951310818,-0.14999668951310796,-0.034940601652454495,0.9135802469135802,2530.945861949029
classification,structured_fmv3,main,sepsis,1,natural,128,1635,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,38.58024691358025,2.9541446208112876,0.714778771996388,0.6172839506172839,0.6166861347124069,0.5847433126051075,0.5931500061268522,0.6005975739940044,0.15384615384615385,1.0,0.8904367078147567,0.8904367078147567,0.6884682087999483,1.349656269991403,0.5762118805927555,0.19033441855098487,0.22340566984447488,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,128,1635,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,830.2960207872169,382.6916689199825,1.120518802439592,-0.2600643566638736,-0.2600643566638736,-0.10681786003292548,0.9294532627865961,3055.6568039504045
classification,structured_fmv3,main,sepsis,1,natural,1000,12547,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,276.4479717813051,2.9929453262786594,0.7430719540853044,0.6102292768959435,0.6100756862815282,0.5775819934716556,0.5441921240805623,0.5530446257878163,0.15384615384615385,1.0,0.8971753492649879,0.8971753492649879,0.6810096720084652,1.2220187218942982,0.5478194355417576,0.12929398253077415,0.2105058396828196,,,,,,,,
regression,structured_fmv3,,sepsis,1,natural,1000,12547,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,764.5146993801312,321.3112243387004,1.0317441899633373,-0.16023405956003978,-0.16023405956003978,-0.09581815334297183,0.892416225749559,2745.162154065925
classification,structured_fmv3,main,sepsis,2,natural,1,18,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9664902998236331,1.9347442680776015,1.9029982363315696,0.5316000284254254,0.4532627865961199,0.24177792474608262,0.17859275180825615,0.29194673223013307,0.2498989048434483,0.46153846153846156,0.8888888888888888,0.6153846153846154,1.0,0.39288912771238427,4.4897669183741415,0.778660109411321,0.18844622713918205,0.5697735966573242,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,1,18,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,696.1273978235548,255.03379011980996,0.9394526995505604,-0.05644890464846464,-0.05644890464846464,-0.08120439423014969,0.2874779541446208,341.32760445606965
classification,structured_fmv3,main,sepsis,2,natural,2,23,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9664902998236331,2.074074074074074,2.119929453262787,0.5442848744436046,0.4444444444444444,0.2261155731488141,0.16162520424454857,0.3492201615711436,0.22057169088312698,0.46153846153846156,0.8888888888888888,0.6153846153846154,1.0,0.3674378063668229,4.387398976375215,0.7433908487367918,0.0797214746209258,0.5279288094996404,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,2,23,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,666.7416422992916,150.9856376283576,0.8997954077359963,-0.011852830233154421,-0.011852830233154421,-0.13424329247682998,0.7319223985890653,608.3796901306667
classification,structured_fmv3,main,sepsis,2,natural,4,134,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9735449735449735,6.038800705467372,2.440917107583774,0.5974602614500134,0.5308641975308642,0.3636506925597442,0.31062158360638953,0.3906401476690679,0.36116481145076496,0.38461538461538464,0.9717813051146384,0.6713405713405715,0.7934024934024936,0.5080338297665402,2.377572555905198,0.6842271713093607,0.1616817475223617,0.38407586580917585,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,4,134,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,692.3593647070604,230.41182958544232,0.9343675830986666,-0.050730505299372064,-0.050730505299372064,-0.09044884763207484,0.5908289241622575,718.7270500425024
classification,structured_fmv3,main,sepsis,2,natural,8,192,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,7.372134038800706,2.6067019400352733,0.6383858007912913,0.5326278659611993,0.3816824319367619,0.330155967931492,0.4933682861084201,0.39261965402699145,0.3076923076923077,0.9982363315696648,0.7499622042304968,0.8124590545830381,0.49176287391537604,1.656320872464286,0.6545081349664426,0.14978409417005348,0.30789167550705066,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,8,192,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,760.3893395326777,280.93697974610313,1.0261768463170096,-0.15397337810180511,-0.15397337810180511,-0.11040207876456631,0.8218694885361552,1929.4107833499568
classification,structured_fmv3,main,sepsis,2,natural,16,290,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,8.019400352733687,2.8077601410934743,0.6457462728365821,0.54673721340388,0.4469087945422542,0.4008178607541087,0.5001908232973702,0.45788926255972007,0.23076923076923078,0.9982363315696648,0.7624814346068701,0.8260215541574426,0.5706790710497457,1.5599407851329439,0.6281895278824898,0.15005456680459617,0.26729336206546966,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,16,290,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,752.6967427084084,310.45461298347806,1.0157953689097006,-0.14229902723684829,-0.14229902723684829,-0.07027119818510386,0.8712522045855379,2205.821497200165
classification,structured_fmv3,main,sepsis,2,natural,32,531,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,12.647266313932981,2.8959435626102294,0.6751762647655378,0.5855379188712522,0.5405547467257454,0.5022676422862242,0.5046835964801888,0.4873525545884483,0.15384615384615385,0.9982363315696648,0.7603157173714664,0.8236753604857553,0.6834860844983065,1.513589612483115,0.617900582123098,0.18855916242777382,0.2589392068234425,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,32,531,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,729.5696839386031,292.76581502880435,0.9845844470843468,-0.1072012046522326,-0.1072012046522326,-0.038256228681254445,0.9047619047619048,2657.6286280229865
classification,structured_fmv3,main,sepsis,2,natural,64,965,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,24.105820105820104,2.9065255731922397,0.7036404826676665,0.6225749559082893,0.6024456398922307,0.5693161098832499,0.5360593432364001,0.5463877811434311,0.15384615384615385,0.9982363315696648,0.7798397051436295,0.8448263472389318,0.7402972556135707,1.4366950347842093,0.5888918867252886,0.20138647305017027,0.2305672718977512,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,64,965,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,717.5009663262688,265.83324835717485,0.9682972137755169,-0.08888561537658402,-0.0888856153765838,-0.0835242166889838,0.8659611992945326,2109.022441187503
classification,structured_fmv3,main,sepsis,2,natural,128,1746,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,40.051146384479715,2.9611992945326278,0.7150217019503303,0.6137566137566137,0.5927865471378151,0.558852092732633,0.5900172916268235,0.5887281034072422,0.15384615384615385,1.0,0.8770655584234898,0.8770655584234898,0.6711488144642882,1.3487434913303167,0.5746670566215115,0.18455792586289965,0.21840131026926454,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,128,1746,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,735.6066633737153,254.06707413936965,0.9927316003858533,-0.11636297637900217,-0.11636297637900195,-0.10633048947260981,0.8853615520282186,2358.488386959131
classification,structured_fmv3,main,sepsis,2,natural,1000,12547,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,276.4479717813051,2.9929453262786594,0.7430719540853044,0.6102292768959435,0.6100756862815282,0.5775819934716556,0.5441921240805623,0.5530446257878163,0.15384615384615385,1.0,0.8971753492649879,0.8971753492649879,0.6810096720084652,1.2220187218942982,0.5478194355417576,0.12929398253077415,0.2105058396828196,,,,,,,,
regression,structured_fmv3,,sepsis,2,natural,1000,12547,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,764.5146993801312,321.3112243387004,1.0317441899633373,-0.16023405956003978,-0.16023405956003978,-0.09581815334297183,0.892416225749559,2745.162154065925
classification,structured_fmv3,main,sepsis,3,natural,1,13,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9929453262786596,1.2980599647266313,1.837742504409171,0.5225497606449988,0.48324514991181655,0.3841651432529888,0.3328455718574045,0.3634634154635737,0.3500685331652681,0.3076923076923077,0.9841269841269841,0.6923076923076923,1.0,0.5549052069209838,2.1166776120274355,0.7501419626415408,0.1816748243308203,0.44830479428696024,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,1,13,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,5405.730210086109,5834.757626298494,7.295256378049677,-7.203782493155229,-7.203782493155229,-12.102547656005388,0.0,119.1571674699804
classification,structured_fmv3,main,sepsis,3,natural,2,29,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9929453262786596,2.544973544973545,1.9788359788359788,0.5807477385474101,0.48148148148148145,0.34614231039973054,0.2916541695997081,0.3868256956185411,0.33426565536159253,0.3076923076923077,0.9841269841269841,0.6772131178925603,0.9781967258448093,0.5142992929363175,2.133041733595578,0.7356905180864107,0.11480879445268684,0.44393982143384786,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,2,29,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,3161.1244862071585,3129.055328331655,4.266068167217031,-3.7973496106490874,-3.7973496106490865,-4.502560436384125,0.654320987654321,11980.718816392127
classification,structured_fmv3,main,sepsis,3,natural,4,94,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,4.451499118165785,2.3897707231040566,0.6146951110558195,0.5291005291005291,0.3605956222703215,0.3073119241261816,0.414469138559078,0.3685742416000996,0.3076923076923077,0.9858906525573192,0.7586865515436945,0.9862925170068028,0.4678335642324778,1.9618255117162928,0.6815991030605777,0.14151061685252536,0.3728867808831584,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,4,94,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,1528.1422727432785,1280.8717972831764,2.062291166695156,-1.3191218090741628,-1.3191218090741623,-0.5378973510294445,0.7848324514991182,5520.968292565052
classification,structured_fmv3,main,sepsis,3,natural,8,147,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,5.6119929453262785,2.6437389770723105,0.621410055181065,0.5590828924162258,0.38510171002636473,0.3338601858618951,0.4454596737604276,0.4021525481487321,0.3076923076923077,0.9858906525573192,0.736166431760801,0.9570163612890411,0.5154754373843673,1.8928440598023792,0.64396250669104,0.13731399043365047,0.3108681498185445,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,8,147,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,1211.6212807413547,881.539399468481,1.635133003792338,-0.8387668390727749,-0.8387668390727747,-0.30236646484983853,0.9259259259259259,5583.57112000497
classification,structured_fmv3,main,sepsis,3,natural,16,260,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9947089947089947,8.001763668430335,2.797178130511464,0.641935029664568,0.5855379188712522,0.42479899398024223,0.37686557681192906,0.43048411572645445,0.4173675777995983,0.3076923076923077,0.9876543209876543,0.8220368859306142,0.9714981379179985,0.5165976672931062,1.8265532451014288,0.6220015850041049,0.16480041422234892,0.262072963908341,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,16,260,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,809.6891867688837,456.7885653855046,1.0927090280962177,-0.22879124876005452,-0.22879124876005452,-0.04443452510450774,0.9541446208112875,3450.847306195924
classification,structured_fmv3,main,sepsis,3,natural,32,418,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,11.700176366843033,2.8641975308641974,0.6719663416233679,0.6102292768959435,0.5626770688820841,0.5262334912889245,0.5974194013304632,0.567714117671482,0.15384615384615385,1.0,0.9182135699973769,0.9182135699973769,0.6198863037869112,1.5179503496874438,0.6156774245690215,0.20510365108918474,0.23986514827596492,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,32,418,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,764.5614249574778,357.70916604791637,1.0318072480614866,-0.1603049706966524,-0.1603049706966524,-0.03654699242318449,0.9435626102292769,3266.143882336151
classification,structured_fmv3,main,sepsis,3,natural,64,779,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,18.160493827160494,2.9365079365079363,0.6926012250466271,0.5978835978835979,0.5006801630746162,0.4590701766641675,0.5119360901667759,0.5014987038924354,0.23076923076923078,1.0,0.9412831530834278,0.9412831530834278,0.531569200613281,1.4373676970913605,0.599386524675132,0.1904232734740537,0.23427159142347276,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,64,779,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,711.3410810906032,287.00294870988364,0.9599841940155412,-0.07953732075360942,-0.07953732075360942,-0.04522066070141628,0.9223985890652557,2494.546347417562
classification,structured_fmv3,main,sepsis,3,natural,128,1566,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,36.164021164021165,2.9594356261022927,0.7160055642923355,0.6208112874779541,0.6088521089691008,0.5762564513831926,0.593371883091189,0.5953539847424885,0.15384615384615385,1.0,0.8792045601714591,0.8792045601714591,0.6922527474000918,1.3600203448874113,0.5813145635199691,0.18658777101435775,0.23365325673368093,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,128,1566,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,762.4755542634488,322.7566336179152,1.0289922793351505,-0.1571394354557829,-0.1571394354557829,-0.08411178535821762,0.9153439153439153,2646.955414533354
classification,structured_fmv3,main,sepsis,3,natural,1000,12547,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,1.0,276.4479717813051,2.9929453262786594,0.7430719540853044,0.6102292768959435,0.6100756862815282,0.5775819934716556,0.5441921240805623,0.5530446257878163,0.15384615384615385,1.0,0.8971753492649879,0.8971753492649879,0.6810096720084652,1.2220187218942982,0.5478194355417576,0.12929398253077415,0.2105058396828196,,,,,,,,
regression,structured_fmv3,,sepsis,3,natural,1000,12547,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,764.5146993801312,321.3112243387004,1.0317441899633373,-0.16023405956003978,-0.16023405956003978,-0.09581815334297183,0.892416225749559,2745.162154065925
classification,structured_fmv3,main,sepsis,4,natural,1,12,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.8941798941798942,1.3915343915343916,1.8589065255731922,0.4836230788611741,0.49029982363315694,0.3063248388971958,0.2485185754719621,0.28233107365904486,0.2878115863834252,0.46153846153846156,0.8853615520282186,0.5384615384615384,1.0,0.5688889865233636,4.365383211492662,0.710367532247351,0.11258094019088676,0.37735460697655804,,,,,,,,
regression,structured_fmv3,,sepsis,4,natural,1,12,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,678.7509060865912,126.51386513379475,0.9160024056502675,-0.030078191874419513,-0.030078191874419513,-0.18397641035111367,0.3968253968253968,146.42009104783298
classification,structured_fmv3,main,sepsis,4,natural,2,23,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.8941798941798942,2.1146384479717812,1.9947089947089947,0.5171022393244616,0.4444444444444444,0.25914028426395225,0.19740197461928158,0.25739891057319564,0.24485549854061517,0.46153846153846156,0.8853615520282186,0.5384615384615384,1.0,0.48126052791876844,4.373929503580036,0.7242632414645409,0.10094506615097598,0.4667167149111584,,,,,,,,
regression,structured_fmv3,,sepsis,4,natural,2,23,,,,50,567,,,,,,,,,,,,,,,,,,,,,,,681.2736606405198,121.57360268721823,0.919406967205238,-0.033906745805104554,-0.03390674580510433,-0.1880756145414315,0.37918871252204583,140.36125868251892
classification,structured_fmv3,main,sepsis,4,natural,4,42,fm_structured_mix,balanced,1.0,20,567,3,0.5,0.75,0.5,0.9929453262786596,2.7689594356261025,2.2821869488536155,0.582914039309931,0.5026455026455027,0.3542514957362105,0.3004391203808947,0.3526126223029503,0.32253040701232616,0.38461538461538464,0.9947089947089947,0.7226091476091476,0.9393918918918919,0.4880288371060251,1.7983716830057344,0.6990176954720397,0.10197693587866229,0.429903697641196,,,,,,,,
