epoch,phase,task,metric,mean
7,validation,classification,head/classification/local_class_coverage,0.35944561228613403
7,validation,classification,head/classification/gate/mean,0.35944561228613403
7,validation,classification,head/classification/prototype_variances/mean,0.00043830281933397876
7,validation,classification,head/classification/selector/log_weight/abs_mean,0.008639140975162185
7,validation,classification,head/classification/selector/effective_support/mean,29.99951112746238
7,validation,classification,head/classification/selector/attention_entropy_mean,0.6729093663518517
7,validation,regression,head/regression/mae_hours,851.3071980909867
7,validation,regression,head/regression/rmse_hours,1123.8327322873201
7,validation,regression,head/regression/median_ae_hours,697.7111457477916
7,validation,regression,head/regression/bias_hours,-201.98492700403386
7,validation,regression,head/regression/relative_mae,7.235462893139232
7,validation,regression,head/regression/branch_weight_entropy_mean,0.9998162063685331
7,validation,regression,head/regression/branch_0/mae_hours,839.9982306740501
7,validation,regression,head/regression/branch_0/weight_mean,0.2589482231573625
7,validation,regression,head/regression/branch_1/mae_hours,852.4305587248368
7,validation,regression,head/regression/branch_1/weight_mean,0.2503351149233905
7,validation,regression,head/regression/branch_2/mae_hours,868.0349988070401
7,validation,regression,head/regression/branch_2/weight_mean,0.24606271629983728
7,validation,regression,head/regression/branch_3/mae_hours,880.8438372178512
7,validation,regression,head/regression/branch_3/weight_mean,0.24465393749150363
7,validation,regression,head/regression/selector/log_weight/abs_mean,0.032339683987877586
7,validation,regression,head/regression/selector/effective_support/mean,29.959127599542793
7,validation,regression,head/regression/selector/attention_entropy_mean,0.6798719492825595
8,train,classification,head/classification/accuracy,0.3856468600735499
8,train,classification,head/classification/nll,1.7453971798476646
8,train,classification,head/classification/true_probability_mean,0.2919098706424336
8,train,classification,head/classification/max_probability_mean,0.42037729492508086
8,train,classification,head/classification/entropy_mean,0.5738860492149513
8,train,classification,head/classification/probability_margin_mean,0.23568997615040407
8,train,classification,head/classification/local_class_coverage,0.3733871312679081
8,train,classification,head/classification/gate/mean,0.3733871312679081
8,train,classification,head/classification/prototype_variances/mean,0.0007086061525008139
8,train,classification,head/classification/selector/log_weight/abs_mean,0.008007339851142352
8,train,classification,head/classification/selector/effective_support/mean,31.99956389529339
8,train,classification,head/classification/selector/attention_entropy_mean,0.8079011689721494
8,train,regression,head/regression/mae_hours,990.5954750086986
8,train,regression,head/regression/rmse_hours,1420.0737302611474
8,train,regression,head/regression/median_ae_hours,718.6009364874185
8,train,regression,head/regression/bias_hours,-256.1289162441176
8,train,regression,head/regression/relative_mae,6.0050406922288495
8,train,regression,head/regression/branch_weight_entropy_mean,0.9998052136427691
8,train,regression,head/regression/branch_0/mae_hours,1020.1072139220984
8,train,regression,head/regression/branch_0/weight_mean,0.259179632274472
8,train,regression,head/regression/branch_1/mae_hours,986.1722747452405
8,train,regression,head/regression/branch_1/weight_mean,0.250417512797174
8,train,regression,head/regression/branch_2/mae_hours,1019.3895048738337
8,train,regression,head/regression/branch_2/weight_mean,0.24587672218984488
8,train,regression,head/regression/branch_3/mae_hours,1046.4892637291732
8,train,regression,head/regression/branch_3/weight_mean,0.24452613304261447
8,train,regression,head/regression/selector/log_weight/abs_mean,0.03297142822574191
8,train,regression,head/regression/selector/effective_support/mean,31.955264188805405
8,train,regression,head/regression/selector/attention_entropy_mean,0.8120235971042088
8,validation,classification,head/classification/accuracy,0.280790662107591
8,validation,classification,head/classification/nll,2.0280374643983987
8,validation,classification,head/classification/true_probability_mean,0.24384591009651196
8,validation,classification,head/classification/max_probability_mean,0.43364251839720486
8,validation,classification,head/classification/entropy_mean,0.5286514248810625
8,validation,classification,head/classification/probability_margin_mean,0.23266271835936472
8,validation,classification,head/classification/local_class_coverage,0.37856954301436546
