task,experiment,evaluation_profile,log,repetition,support_scenario,case_budget,support_prefixes,retrieval_mode,prior_mode,prior_strength,retrieval_k,n_queries,accuracy,balanced_accuracy,adjusted_balanced_accuracy,macro_precision,macro_f1,zero_recall_fraction,support_pool_availability,macro_label_recall_at_k,macro_retrieval_given_pool,macro_decision_given_retrieval,nll,multiclass_brier,ece_10,aurc,mae_hours,median_absolute_error_hours,normalized_mae,mae_skill_vs_median,d2_absolute_error,r2,interval_coverage,mean_interval_width_hours
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,1,4,configured,natural,0.75,20,208,0.5144230769230769,0.23666063348416286,0.1518451483157365,0.2077813852813853,0.21422318635859144,0.6,0.9038461538461539,0.4,1.0,0.5916515837104072,3.8543996638652596,0.7696247483982968,0.24244268195560348,0.42077251355110185,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,1,4,configured,natural,1.0,20,208,0.5144230769230769,0.23666063348416286,0.1518451483157365,0.2077813852813853,0.21422318635859144,0.6,0.9038461538461539,0.4,1.0,0.5916515837104072,3.854399743742238,0.7696247480885199,0.24244271089824349,0.42077251355110185,,,,,,,,
classification,07_full_no_pretraining,prior_pareto,billing,0,natural,1,4,configured,natural,1.5,20,208,0.5144230769230769,0.23666063348416286,0.1518451483157365,0.2077813852813853,0.21422318635859144,0.6,0.9038461538461539,0.4,1.0,0.5916515837104072,3.854399999410956,0.7696247385918974,0.24244280231113616,0.42077251355110185,,,,,,,,
regression,07_full_no_pretraining,,billing,0,natural,1,4,,,,50,208,,,,,,,,,,,,,,,1225.3197924368494,953.5862033012831,0.9606181679905457,-0.11989464425994667,-0.11989464425994645,0.13434732796979587,0.24519230769230768,1333.2901983037357
classification,07_full_no_pretraining,main,billing,0,natural,2,7,configured,balanced,1.0,5,208,0.5625,0.2561990950226244,0.1735545500251382,0.24764893473061994,0.23766720926569404,0.6,0.9038461538461539,0.38823529411764707,0.9705882352941176,0.6679487179487179,3.8610931238561497,0.7729996033876554,0.2939123262006503,0.378987169747407,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,2,7,configured,balanced,1.0,20,208,0.5865384615384616,0.26683257918552034,0.1853695324283559,0.26008454106280193,0.24825758226651776,0.6,0.9038461538461539,0.4,1.0,0.6670814479638009,3.8474301704564535,0.7663081406941807,0.3129133933152144,0.3794888388061123,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,2,7,configured,balanced,1.0,50,208,0.5865384615384616,0.26683257918552034,0.1853695324283559,0.26008454106280193,0.24825758226651776,0.6,0.9038461538461539,0.4,1.0,0.6670814479638009,3.8474301704564535,0.7663081406941807,0.3129133933152144,0.3794888388061123,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,2,7,configured,natural,1.0,5,208,0.5336538461538461,0.21615384615384614,0.12905982905982905,0.1660737812911726,0.1833822317533941,0.7,0.9038461538461539,0.38823529411764707,0.9705882352941176,0.5403846153846154,3.8458429364640057,0.7683502618288844,0.2592888351243276,0.520597920926571,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,2,7,configured,natural,1.0,20,208,0.5432692307692307,0.22000000000000003,0.13333333333333336,0.16723682380753718,0.1870965236151013,0.7,0.9038461538461539,0.4,1.0,0.55,3.8339122477623993,0.7629016752412696,0.2553210560805523,0.5423884183286737,,,,,,,,
classification,07_full_no_pretraining,main,billing,0,natural,2,7,configured,natural,1.0,50,208,0.5432692307692307,0.22000000000000003,0.13333333333333336,0.16723682380753718,0.1870965236151013,0.7,0.9038461538461539,0.4,1.0,0.55,3.8339122477623993,0.7629016752412696,0.2553210560805523,0.5423884183286737,,,,,,,,
